,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
33984,33984,43,unemployed,divorced,secondary,no,1854,no,no,cellular,30,apr,323,1,-1,0,unknown,yes
33985,33985,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,yes
33986,33986,31,admin.,single,secondary,no,190,no,no,cellular,30,apr,514,1,-1,0,unknown,yes
33987,33987,54,housemaid,married,secondary,yes,0,no,no,cellular,30,apr,103,3,-1,0,unknown,no
33988,33988,26,technician,single,tertiary,no,2781,yes,no,cellular,30,apr,132,1,-1,0,unknown,no
33989,33989,60,retired,married,primary,no,7791,no,no,telephone,30,apr,141,1,-1,0,unknown,no
33990,33990,30,technician,single,tertiary,no,1185,yes,no,cellular,30,apr,284,1,339,1,failure,no
33991,33991,57,admin.,married,secondary,no,169,no,no,cellular,30,apr,319,1,86,1,success,no
33992,33992,38,technician,single,tertiary,no,1101,no,no,cellular,30,apr,800,1,-1,0,unknown,yes
33993,33993,36,self-employed,single,tertiary,no,0,yes,no,cellular,30,apr,204,1,-1,0,unknown,no
33994,33994,33,blue-collar,single,unknown,no,129,yes,yes,cellular,30,apr,482,1,161,1,failure,yes
33995,33995,55,unknown,married,tertiary,no,3567,no,no,cellular,30,apr,85,1,-1,0,unknown,no
33996,33996,29,management,single,tertiary,no,91,no,no,cellular,30,apr,99,1,274,4,other,no
33997,33997,60,retired,married,unknown,no,209,no,no,cellular,30,apr,472,1,-1,0,unknown,no
33998,33998,29,technician,single,tertiary,no,1669,no,no,cellular,30,apr,196,1,86,1,success,no
33999,33999,29,technician,married,tertiary,no,534,no,no,cellular,30,apr,452,2,-1,0,unknown,no
34000,34000,53,admin.,divorced,secondary,no,0,yes,yes,cellular,30,apr,586,2,-1,0,unknown,no
34001,34001,46,services,married,secondary,no,4,no,no,cellular,30,apr,268,1,261,5,other,yes
34002,34002,37,unemployed,married,tertiary,no,1851,no,no,cellular,30,apr,166,1,-1,0,unknown,no
34003,34003,42,management,married,tertiary,no,6060,yes,no,cellular,30,apr,316,1,350,2,failure,yes
34004,34004,32,technician,single,tertiary,no,696,no,yes,cellular,30,apr,270,2,293,2,failure,no
34005,34005,31,management,married,tertiary,no,1812,no,no,cellular,30,apr,461,1,-1,0,unknown,yes
34006,34006,34,management,married,tertiary,no,4859,no,no,cellular,30,apr,113,1,37,1,other,no
34007,34007,33,management,married,tertiary,no,55,no,no,cellular,30,apr,526,2,87,3,failure,yes
34008,34008,29,management,married,tertiary,no,125,no,no,cellular,30,apr,130,2,-1,0,unknown,no
34009,34009,37,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success,yes
34010,34010,31,services,married,secondary,no,1422,no,no,cellular,30,apr,97,1,-1,0,unknown,no
34011,34011,53,management,married,tertiary,no,1624,no,no,cellular,30,apr,284,3,84,3,success,yes
34012,34012,23,management,single,tertiary,no,736,yes,no,cellular,30,apr,119,1,-1,0,unknown,no
34013,34013,53,services,married,secondary,no,341,no,no,cellular,30,apr,423,2,-1,0,unknown,yes
34014,34014,32,technician,single,tertiary,no,4,yes,no,cellular,30,apr,311,1,-1,0,unknown,no
34015,34015,30,admin.,single,secondary,no,414,no,no,cellular,30,apr,64,1,-1,0,unknown,no
34016,34016,45,technician,married,tertiary,no,31630,no,no,cellular,30,apr,209,1,-1,0,unknown,no
34017,34017,31,management,single,tertiary,no,2016,no,no,cellular,30,apr,209,1,-1,0,unknown,yes
34018,34018,26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,yes
34019,34019,31,technician,married,secondary,no,477,no,no,cellular,30,apr,146,1,-1,0,unknown,no
34020,34020,30,technician,single,secondary,no,4684,yes,no,cellular,30,apr,268,3,-1,0,unknown,yes
34021,34021,24,admin.,single,secondary,no,1052,no,no,cellular,30,apr,354,1,-1,0,unknown,yes
34022,34022,33,management,single,tertiary,no,1431,no,no,cellular,30,apr,94,1,85,2,failure,no
34023,34023,56,management,divorced,unknown,no,2986,no,no,cellular,30,apr,124,1,-1,0,unknown,no
34024,34024,28,management,single,tertiary,no,1808,no,no,cellular,30,apr,309,1,-1,0,unknown,yes
34025,34025,59,admin.,married,secondary,no,2381,no,no,cellular,30,apr,173,2,-1,0,unknown,no
34026,34026,20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,yes
34027,34027,28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no
34028,34028,26,unemployed,single,tertiary,no,3511,no,no,cellular,30,apr,439,2,-1,0,unknown,yes
34029,34029,35,technician,married,secondary,no,518,yes,no,cellular,30,apr,616,1,-1,0,unknown,yes
34030,34030,32,management,single,tertiary,no,796,no,yes,cellular,30,apr,198,1,160,1,failure,no
34031,34031,29,admin.,single,secondary,no,719,no,no,cellular,30,apr,76,1,-1,0,unknown,no
34032,34032,28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,-1,0,unknown,yes
34033,34033,58,retired,married,secondary,no,801,no,no,cellular,30,apr,249,1,85,1,other,no
34034,34034,32,management,married,tertiary,no,628,no,no,cellular,30,apr,280,1,-1,0,unknown,no
34035,34035,30,admin.,single,secondary,no,270,no,no,cellular,30,apr,437,1,80,1,success,yes
34036,34036,25,admin.,single,secondary,no,483,no,yes,cellular,30,apr,68,1,86,1,success,no
34037,34037,32,management,married,tertiary,no,4733,no,no,cellular,30,apr,532,1,-1,0,unknown,yes
34038,34038,33,management,married,tertiary,no,2599,no,no,cellular,30,apr,1373,2,-1,0,unknown,yes
34039,34039,36,self-employed,single,tertiary,no,351,no,no,cellular,30,apr,78,1,84,1,failure,no
34040,34040,31,management,single,tertiary,no,0,yes,no,cellular,30,apr,97,2,87,2,other,no
34041,34041,31,services,single,secondary,no,1599,no,no,cellular,30,apr,226,1,78,2,success,no
34042,34042,38,blue-collar,single,secondary,no,0,no,no,cellular,30,apr,102,1,-1,0,unknown,no
34043,34043,32,admin.,divorced,secondary,no,4,yes,no,cellular,30,apr,48,1,-1,0,unknown,no
34044,34044,29,technician,married,secondary,no,132,yes,yes,cellular,30,apr,88,1,-1,0,unknown,no
34045,34045,38,housemaid,married,primary,no,196,no,no,cellular,30,apr,574,1,-1,0,unknown,yes
34046,34046,52,self-employed,married,tertiary,no,6657,no,no,telephone,30,apr,917,1,-1,0,unknown,yes
34047,34047,38,management,married,tertiary,no,613,no,no,cellular,30,apr,242,1,86,1,success,yes
34048,34048,31,management,single,tertiary,no,2915,no,no,cellular,30,apr,228,1,86,1,failure,no
34049,34049,41,unemployed,divorced,primary,no,487,no,no,cellular,30,apr,157,1,-1,0,unknown,no
34050,34050,34,self-employed,single,tertiary,no,5462,no,no,cellular,30,apr,430,1,-1,0,unknown,yes
34051,34051,29,technician,single,secondary,no,674,no,no,cellular,30,apr,483,1,13,5,success,yes
34052,34052,26,student,single,tertiary,no,2,no,no,cellular,30,apr,120,2,-1,0,unknown,no
34053,34053,55,management,single,tertiary,no,0,no,no,cellular,30,apr,156,3,-1,0,unknown,no
34054,34054,58,retired,married,primary,no,2969,no,no,telephone,30,apr,130,1,-1,0,unknown,no
34055,34055,30,management,single,tertiary,no,364,no,no,cellular,30,apr,306,2,-1,0,unknown,yes
34056,34056,56,management,married,tertiary,no,746,no,no,cellular,30,apr,193,1,-1,0,unknown,no
34057,34057,37,management,married,tertiary,no,57,no,no,cellular,30,apr,96,2,84,1,success,no
34058,34058,40,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452,1,-1,0,unknown,yes
34059,34059,23,technician,single,unknown,no,314,no,no,cellular,30,apr,666,1,-1,0,unknown,no
34060,34060,44,technician,married,tertiary,no,1818,yes,yes,cellular,30,apr,247,1,-1,0,unknown,no
34061,34061,31,services,single,secondary,no,181,no,no,cellular,30,apr,325,1,-1,0,unknown,yes
34062,34062,24,student,single,primary,no,474,no,no,cellular,30,apr,551,1,-1,0,unknown,yes
34063,34063,25,management,single,tertiary,no,219,no,no,cellular,30,apr,458,1,-1,0,unknown,yes
34064,34064,47,management,single,tertiary,no,86,no,no,cellular,30,apr,387,3,87,1,success,yes
34065,34065,34,self-employed,married,tertiary,no,442,yes,no,cellular,30,apr,69,1,164,2,other,no
34066,34066,33,student,single,unknown,no,1170,no,no,cellular,30,apr,352,1,-1,0,unknown,yes
34067,34067,34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes
34068,34068,47,technician,married,secondary,no,0,yes,no,cellular,30,apr,81,1,164,1,failure,no
34069,34069,36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown,yes
34070,34070,25,technician,married,tertiary,no,400,no,no,cellular,30,apr,352,1,-1,0,unknown,no
34071,34071,50,management,married,tertiary,no,938,no,no,cellular,30,apr,780,1,-1,0,unknown,yes
34072,34072,31,self-employed,single,tertiary,no,1815,no,no,telephone,30,apr,107,1,80,1,success,no
34073,34073,34,management,single,tertiary,no,1228,no,no,cellular,30,apr,580,2,84,8,success,yes
34074,34074,31,services,single,tertiary,no,620,no,no,cellular,30,apr,214,1,87,1,failure,no
34075,34075,54,technician,divorced,secondary,no,2156,yes,no,cellular,30,apr,258,1,86,5,success,yes
34076,34076,32,management,single,tertiary,no,566,no,no,cellular,30,apr,114,2,-1,0,unknown,no
34077,34077,38,management,divorced,secondary,no,257,yes,no,cellular,30,apr,435,1,-1,0,unknown,yes
34078,34078,53,blue-collar,married,secondary,no,6112,no,no,cellular,30,apr,211,1,86,1,success,no
34079,34079,56,retired,married,primary,no,1947,no,no,cellular,30,apr,441,2,-1,0,unknown,no
34080,34080,47,technician,married,tertiary,no,2408,no,no,cellular,30,apr,376,1,-1,0,unknown,yes
34081,34081,31,admin.,married,secondary,no,35,no,no,cellular,30,apr,615,1,-1,0,unknown,yes
34082,34082,36,management,married,tertiary,no,393,yes,no,cellular,30,apr,555,2,-1,0,unknown,yes
34083,34083,58,unemployed,married,secondary,no,687,yes,no,cellular,30,apr,341,2,-1,0,unknown,yes
34084,34084,25,student,single,secondary,no,2354,no,no,cellular,30,apr,149,1,84,7,success,no
34085,34085,35,services,married,unknown,no,618,no,no,cellular,30,apr,951,1,-1,0,unknown,yes
34086,34086,43,blue-collar,married,secondary,no,2105,no,no,telephone,30,apr,93,2,-1,0,unknown,no
34087,34087,28,student,single,tertiary,no,3054,no,no,cellular,30,apr,384,1,80,6,other,yes
34088,34088,53,unemployed,married,primary,no,142,no,no,cellular,30,apr,168,2,-1,0,unknown,no
34089,34089,25,student,single,secondary,no,1608,no,no,cellular,30,apr,664,2,-1,0,unknown,yes
34090,34090,51,management,single,tertiary,no,5341,no,no,cellular,30,apr,184,2,-1,0,unknown,no
34091,34091,52,blue-collar,married,secondary,no,1319,no,no,telephone,30,apr,37,2,-1,0,unknown,no
34092,34092,57,housemaid,divorced,unknown,no,11632,no,no,telephone,30,apr,71,2,-1,0,unknown,no
34093,34093,43,unemployed,married,secondary,no,775,no,no,cellular,30,apr,488,1,-1,0,unknown,no
34094,34094,41,entrepreneur,married,secondary,no,30,no,no,cellular,30,apr,460,1,-1,0,unknown,yes
34095,34095,46,management,married,tertiary,no,699,no,no,cellular,30,apr,970,1,87,1,failure,yes
34096,34096,27,blue-collar,single,primary,no,3342,yes,no,cellular,30,apr,761,2,330,4,failure,no
34097,34097,35,management,married,tertiary,no,495,no,no,cellular,30,apr,266,1,87,1,failure,yes
34098,34098,49,entrepreneur,single,secondary,no,5802,no,no,cellular,30,apr,618,2,-1,0,unknown,yes
34099,34099,23,technician,single,secondary,no,598,no,no,cellular,30,apr,166,1,-1,0,unknown,no
34100,34100,58,blue-collar,married,unknown,no,3585,no,no,cellular,30,apr,122,1,167,1,success,no
34101,34101,47,blue-collar,married,primary,no,2749,yes,no,cellular,30,apr,774,2,164,1,failure,yes
34102,34102,25,management,single,tertiary,no,436,no,no,cellular,30,apr,132,2,-1,0,unknown,no
34103,34103,54,management,married,unknown,no,527,yes,no,cellular,30,apr,112,1,281,3,failure,no
34104,34104,26,student,single,unknown,no,2503,no,no,cellular,30,apr,121,1,63,2,failure,no
34105,34105,35,management,single,tertiary,no,1162,no,no,cellular,30,apr,175,1,-1,0,unknown,yes
34106,34106,30,technician,single,unknown,no,766,no,no,cellular,30,apr,296,1,-1,0,unknown,no
34107,34107,34,management,married,tertiary,no,0,yes,no,cellular,30,apr,300,1,86,1,success,yes
34108,34108,30,technician,married,secondary,no,776,no,no,cellular,30,apr,861,2,-1,0,unknown,yes
34109,34109,54,management,married,tertiary,no,1014,no,yes,cellular,30,apr,240,1,162,2,failure,yes
34110,34110,58,retired,married,secondary,no,919,yes,yes,cellular,30,apr,329,2,346,2,failure,no
34111,34111,49,admin.,single,unknown,no,1226,no,no,cellular,30,apr,400,1,-1,0,unknown,no
34112,34112,38,technician,married,secondary,no,865,yes,no,cellular,30,apr,503,3,-1,0,unknown,no
34113,34113,31,management,single,tertiary,no,1619,no,no,cellular,30,apr,327,2,-1,0,unknown,yes
34114,34114,49,blue-collar,married,secondary,no,298,yes,no,cellular,30,apr,264,2,86,3,failure,no
34115,34115,57,admin.,married,primary,no,1119,no,no,cellular,30,apr,176,2,-1,0,unknown,no
34116,34116,30,blue-collar,married,secondary,no,4389,yes,no,cellular,30,apr,82,6,-1,0,unknown,no
34117,34117,41,admin.,married,primary,no,1316,yes,no,cellular,30,apr,127,3,-1,0,unknown,no
34118,34118,39,housemaid,married,tertiary,no,2990,no,no,telephone,30,apr,127,4,-1,0,unknown,no
34119,34119,44,blue-collar,married,secondary,no,630,no,no,cellular,30,apr,192,2,-1,0,unknown,no
34120,34120,30,student,single,secondary,no,25,no,no,telephone,30,apr,44,1,-1,0,unknown,no
34121,34121,70,technician,married,secondary,no,3020,no,no,telephone,30,apr,56,1,-1,0,unknown,no
34122,34122,35,management,married,tertiary,no,71,yes,no,cellular,30,apr,510,2,-1,0,unknown,no
34123,34123,55,admin.,married,secondary,no,139,no,no,cellular,30,apr,241,1,-1,0,unknown,yes
34124,34124,30,management,single,tertiary,no,620,yes,no,cellular,30,apr,513,1,-1,0,unknown,no
34125,34125,25,admin.,single,secondary,no,2816,no,no,cellular,30,apr,327,1,-1,0,unknown,yes
34126,34126,47,blue-collar,married,secondary,no,2173,yes,no,cellular,30,apr,189,3,344,5,failure,no
34127,34127,26,technician,single,secondary,no,507,no,no,cellular,30,apr,380,1,-1,0,unknown,yes
34128,34128,85,retired,married,primary,no,98,no,no,cellular,30,apr,416,1,-1,0,unknown,yes
34129,34129,39,management,married,tertiary,no,4539,no,no,cellular,30,apr,301,1,-1,0,unknown,no
34130,34130,46,technician,married,unknown,no,3914,yes,no,cellular,30,apr,247,1,-1,0,unknown,no
34131,34131,34,management,married,tertiary,no,-308,yes,no,cellular,30,apr,140,2,-1,0,unknown,no
34132,34132,34,student,single,unknown,no,1281,no,no,cellular,30,apr,109,1,-1,0,unknown,no
34133,34133,35,technician,married,secondary,no,-288,yes,yes,cellular,30,apr,126,3,-1,0,unknown,no
34134,34134,25,technician,single,secondary,no,1105,yes,no,cellular,30,apr,195,1,13,1,failure,no
34135,34135,55,blue-collar,married,primary,no,3297,yes,yes,telephone,30,apr,96,1,-1,0,unknown,no
34136,34136,35,admin.,single,secondary,no,206,yes,no,cellular,30,apr,144,2,-1,0,unknown,no
34137,34137,45,admin.,married,secondary,no,1435,yes,no,cellular,30,apr,257,1,-1,0,unknown,no
34138,34138,59,housemaid,married,primary,no,182,no,no,cellular,30,apr,92,1,86,1,failure,no
34139,34139,33,services,married,secondary,no,478,no,no,cellular,30,apr,475,2,-1,0,unknown,yes
34140,34140,30,technician,married,secondary,no,1660,yes,no,cellular,30,apr,236,1,-1,0,unknown,no
34141,34141,36,management,married,tertiary,no,2957,yes,yes,cellular,30,apr,193,2,265,3,success,no
34142,34142,29,management,single,tertiary,no,2753,no,no,cellular,30,apr,645,1,-1,0,unknown,yes
34143,34143,39,management,married,tertiary,no,0,no,no,cellular,30,apr,342,3,22,3,other,yes
34144,34144,45,technician,married,secondary,no,89,yes,no,cellular,30,apr,73,2,350,2,failure,no
34145,34145,33,blue-collar,single,secondary,no,498,no,no,cellular,30,apr,301,1,-1,0,unknown,yes
34146,34146,38,technician,single,secondary,no,565,yes,no,cellular,30,apr,1143,1,-1,0,unknown,yes
34147,34147,33,blue-collar,single,tertiary,no,700,no,no,cellular,30,apr,169,1,80,2,success,yes
34148,34148,58,management,married,tertiary,no,4152,yes,no,cellular,30,apr,750,2,164,4,other,yes
34149,34149,32,management,single,tertiary,no,697,no,no,cellular,30,apr,210,3,-1,0,unknown,no
34150,34150,61,retired,divorced,secondary,no,927,no,no,cellular,30,apr,427,3,-1,0,unknown,yes
34151,34151,32,management,single,tertiary,no,0,yes,no,cellular,30,apr,370,3,-1,0,unknown,yes
34152,34152,35,admin.,married,tertiary,no,286,no,no,cellular,30,apr,949,2,-1,0,unknown,yes
34153,34153,32,management,married,tertiary,no,1388,yes,no,cellular,30,apr,753,1,-1,0,unknown,yes
34154,34154,41,management,married,tertiary,no,27696,no,no,cellular,30,apr,108,1,-1,0,unknown,no
34155,34155,29,management,married,tertiary,no,30,no,no,cellular,30,apr,139,1,-1,0,unknown,no
34156,34156,29,unemployed,single,secondary,no,486,no,no,telephone,30,apr,95,1,-1,0,unknown,no
34157,34157,50,admin.,single,secondary,no,2252,no,no,cellular,30,apr,652,2,-1,0,unknown,yes
34158,34158,31,technician,single,tertiary,no,454,no,no,cellular,30,apr,266,1,-1,0,unknown,yes
34159,34159,31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,1034,2,-1,0,unknown,yes
34160,34160,54,technician,married,secondary,no,0,no,no,telephone,30,apr,766,3,84,3,success,yes
34161,34161,33,technician,married,tertiary,no,0,no,no,cellular,30,apr,227,2,-1,0,unknown,yes
34162,34162,48,management,married,secondary,no,36686,no,no,cellular,30,apr,295,1,-1,0,unknown,no
34163,34163,36,admin.,single,secondary,no,728,no,no,cellular,30,apr,230,1,-1,0,unknown,yes
34164,34164,31,management,single,tertiary,no,354,no,no,cellular,30,apr,502,1,9,2,success,yes
34165,34165,32,technician,single,tertiary,no,1246,yes,no,cellular,30,apr,509,1,85,2,success,yes
34166,34166,28,services,single,primary,no,307,no,no,cellular,30,apr,132,1,-1,0,unknown,no
34167,34167,34,management,married,tertiary,no,3047,no,no,cellular,30,apr,317,1,160,5,other,yes
34168,34168,49,housemaid,divorced,secondary,no,0,no,no,telephone,30,apr,136,2,-1,0,unknown,no
34169,34169,24,student,single,secondary,no,382,no,no,cellular,30,apr,567,2,-1,0,unknown,yes
34170,34170,29,management,single,tertiary,no,36252,yes,no,cellular,30,apr,501,1,-1,0,unknown,yes
34171,34171,27,admin.,married,tertiary,no,73,no,no,cellular,30,apr,374,1,79,1,success,no
34172,34172,40,management,married,tertiary,no,158,no,no,telephone,30,apr,712,2,-1,0,unknown,yes
34173,34173,26,self-employed,single,tertiary,no,553,no,no,cellular,30,apr,347,3,-1,0,unknown,no
34174,34174,28,self-employed,single,secondary,no,68,no,no,cellular,30,apr,157,1,-1,0,unknown,no
34175,34175,29,blue-collar,single,secondary,no,734,yes,yes,cellular,30,apr,259,1,296,1,other,yes
34176,34176,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes
34177,34177,24,student,single,secondary,no,160,no,no,cellular,4,may,109,2,-1,0,unknown,no
34178,34178,33,self-employed,married,tertiary,no,263,no,no,cellular,4,may,119,2,-1,0,unknown,no
34179,34179,57,management,married,tertiary,no,350,no,no,telephone,4,may,87,3,-1,0,unknown,no
34180,34180,31,student,single,tertiary,no,0,no,no,cellular,4,may,47,2,-1,0,unknown,no
34181,34181,26,self-employed,married,tertiary,no,219,no,no,cellular,4,may,104,5,-1,0,unknown,no
34182,34182,45,blue-collar,married,secondary,no,10252,no,no,cellular,4,may,675,2,-1,0,unknown,yes
34183,34183,37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,5,87,1,success,no
34184,34184,37,management,single,tertiary,no,3141,no,no,cellular,4,may,384,2,-1,0,unknown,yes
34185,34185,29,student,single,secondary,no,1854,no,no,telephone,4,may,390,3,-1,0,unknown,no
34186,34186,36,technician,single,secondary,no,1228,yes,no,cellular,4,may,303,3,-1,0,unknown,yes
34187,34187,52,management,married,tertiary,no,1356,yes,no,cellular,4,may,312,2,-1,0,unknown,no
